sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,07:15-07:30,0,0,0,0,231,23,33,0,57,20,91,0,0,2,2,27,2,1,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,07:30-07:45,0,0,0,0,289,37,32,0,72,41,123,0,0,9,11,54,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,07:45-08:00,0,0,0,0,286,35,29,0,70,61,145,0,0,13,14,91,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,08:00-08:15,0,0,0,0,236,26,40,0,43,44,136,0,0,7,1,31,1,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,08:15-08:30,0,0,0,0,182,6,22,0,47,16,117,0,0,5,0,2,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,08:30-08:45,0,0,0,0,215,12,16,0,41,13,81,0,0,1,1,2,3,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,08:45-09:00,0,0,0,0,198,5,15,0,40,16,113,0,0,1,0,4,2,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,16:00-16:15,0,0,0,0,121,22,26,0,22,51,148,0,0,7,0,16,0,1,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,16:15-16:30,0,0,0,0,102,24,22,0,24,50,170,0,0,7,1,7,1,0,3,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,16:30-16:45,0,0,0,0,111,22,25,0,25,52,181,0,0,10,3,6,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,16:45-17:00,0,0,0,0,106,18,14,0,22,45,186,0,0,10,2,4,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,17:00-17:15,0,0,0,0,113,32,34,0,28,48,185,0,0,7,1,11,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,17:15-17:30,0,0,0,0,115,49,40,0,34,79,185,0,0,6,1,11,3,1,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,17:30-17:45,0,0,0,0,104,53,37,0,22,58,189,0,0,2,1,11,1,0,7,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 24th St / 0,x,10/09/2014,17:45-18:00,0,0,0,0,111,45,44,0,34,54,198,0,0,2,0,8,2,0,4,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,07:00-07:15,0,2,18,20,150,7,13,5,4,2,113,0,1,1,1,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,07:15-07:30,0,5,30,31,187,5,16,8,15,4,109,1,0,3,2,0,1,0,1,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,07:30-07:45,1,5,59,53,207,4,40,9,17,5,161,1,0,2,2,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,07:45-08:00,0,11,69,31,198,19,24,21,26,7,147,0,0,5,3,0,3,0,3,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,08:00-08:15,1,3,24,27,206,8,20,4,13,5,174,0,1,1,0,0,0,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,08:15-08:30,0,3,24,11,185,4,9,1,5,6,119,0,0,0,2,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,08:30-08:45,0,1,17,17,144,6,6,1,7,2,124,1,0,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,08:45-09:00,0,2,22,11,158,11,11,2,5,2,106,1,0,1,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,16:00-16:15,2,3,21,20,146,9,12,0,2,12,195,2,0,0,2,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,16:15-16:30,1,5,21,22,145,3,23,4,3,6,205,2,0,0,1,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,16:30-16:45,0,2,28,21,148,3,14,2,3,5,198,3,0,2,1,0,2,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,16:45-17:00,0,6,27,22,159,10,15,1,3,6,201,2,0,1,1,0,2,0,0,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,17:00-17:15,0,2,22,31,169,8,15,5,4,11,221,0,0,1,4,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,17:15-17:30,0,8,26,21,162,6,8,2,4,10,219,2,0,3,1,0,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,17:30-17:45,0,4,33,24,168,8,19,7,7,6,233,2,0,1,1,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / N 28th St,x,04/09/2015,17:45-18:00,0,6,40,17,141,8,15,6,6,7,234,1,0,3,2,0,2,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,07:00-07:15,0,0,0,0,147,86,65,0,21,81,77,0,0,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,07:15-07:30,0,0,0,0,217,107,65,0,24,91,106,0,0,0,2,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,07:30-07:45,0,0,0,0,255,134,83,0,36,101,132,0,0,0,1,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,07:45-08:00,0,0,0,0,251,125,102,0,28,122,181,0,0,0,0,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,08:00-08:15,0,0,0,0,215,147,70,0,17,94,130,0,0,0,0,0,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,08:15-08:30,0,0,0,0,170,108,73,0,13,57,90,0,0,0,0,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,08:30-08:45,0,0,0,0,225,100,53,0,14,56,78,0,0,0,0,0,2,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,08:45-09:00,0,0,0,0,204,108,63,0,8,61,86,0,0,0,0,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,16:00-16:15,0,0,0,0,150,122,82,0,26,89,56,0,0,0,1,0,2,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,16:15-16:30,0,0,0,0,161,154,84,0,21,108,125,0,0,0,1,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,16:30-16:45,0,0,0,0,181,158,94,0,21,98,155,0,0,0,2,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,16:45-17:00,0,0,0,0,150,153,91,0,14,113,127,0,0,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,17:00-17:15,0,0,0,0,185,143,102,0,13,142,172,0,0,0,0,0,0,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,17:15-17:30,0,0,0,0,181,160,114,0,15,138,160,0,0,0,0,0,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,17:30-17:45,0,0,0,0,205,158,94,0,10,130,155,0,0,0,5,0,2,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Julian St / US 101 SB Ramps / 0,x,10/09/2014,17:45-18:00,0,0,0,0,185,130,86,0,15,130,159,0,0,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,07:00-07:15,0,0,0,93,206,0,50,1,30,0,117,23,5,0,0,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,07:15-07:30,0,0,0,91,302,0,63,0,39,0,131,31,6,0,1,0,2,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,07:30-07:45,0,0,0,100,277,0,63,2,79,0,192,25,13,0,2,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,07:45-08:00,0,0,0,88,319,0,69,0,65,6,247,27,5,0,0,0,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,08:00-08:15,0,0,0,97,283,0,46,4,57,0,191,25,1,0,0,0,0,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,08:15-08:30,0,0,0,91,245,0,64,1,43,0,157,20,0,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,08:30-08:45,0,0,0,94,287,0,57,10,58,0,132,11,2,0,0,0,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,08:45-09:00,0,0,0,89,246,0,64,7,50,0,155,12,0,0,0,0,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,16:00-16:15,0,0,0,77,190,0,169,0,62,0,199,27,4,0,2,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,16:15-16:30,0,0,0,81,245,0,164,0,69,0,220,16,8,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,16:30-16:45,0,0,0,93,255,0,157,0,82,0,218,31,2,0,0,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,16:45-17:00,0,0,0,75,249,0,147,0,63,0,197,22,5,0,2,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,17:00-17:15,0,0,0,91,255,0,151,0,78,0,242,27,1,0,0,0,2,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,17:15-17:30,0,0,0,92,243,0,147,0,88,0,257,19,2,0,3,0,2,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,17:30-17:45,0,0,0,85,260,0,131,0,87,0,243,25,1,0,1,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / US 101 NB Off-ramp / US 101 NB On-ramp,x,10/09/2014,17:45-18:00,0,0,0,66,248,0,144,0,57,0,271,24,6,0,0,0,0,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,07:00-07:15,61,32,6,39,162,13,14,98,34,9,66,79,2,4,8,1,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,07:15-07:30,75,38,6,59,170,14,17,154,32,7,90,79,3,4,2,1,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,07:30-07:45,84,68,12,66,145,23,26,208,45,16,105,85,3,3,2,0,0,1,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,07:45-08:00,76,82,21,73,177,34,38,185,44,25,183,82,9,5,2,1,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,08:00-08:15,86,74,18,76,169,26,38,162,36,17,136,84,3,5,3,0,0,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,08:15-08:30,86,60,23,74,185,34,41,135,37,17,123,91,10,5,3,0,1,2,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,08:30-08:45,78,43,18,64,223,27,45,163,50,23,95,74,3,5,6,0,2,2,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/09/2014,08:45-09:00,62,37,8,47,213,36,27,131,42,8,123,95,7,3,2,5,3,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,16:00-16:15,80,154,32,29,170,37,37,44,9,34,166,76,10,12,1,1,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,16:15-16:30,95,128,26,26,190,33,32,50,27,34,182,92,8,16,6,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,16:30-16:45,99,127,26,32,188,25,17,56,21,28,203,94,7,10,19,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,16:45-17:00,70,130,32,31,199,24,27,47,23,33,212,81,5,12,25,0,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,17:00-17:15,94,115,36,22,211,34,22,49,24,28,208,63,8,6,1,5,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,17:15-17:30,74,131,40,34,211,32,25,45,23,27,184,73,6,4,4,2,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,17:30-17:45,104,120,35,37,191,28,23,51,23,24,189,75,9,6,5,1,0,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,McKee Rd / N King Rd,x,10/08/2014,17:45-18:00,90,142,32,19,212,39,34,46,21,33,163,61,13,5,2,1,0,0,1,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,07:00-07:15,1,2,3,9,98,0,0,1,0,2,54,1,1,0,2,0,1,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,07:15-07:30,5,7,9,18,168,0,0,1,1,1,51,2,0,5,2,0,3,1,0,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,07:30-07:45,5,8,14,25,200,1,1,0,1,0,73,2,3,3,6,0,1,0,1,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,07:45-08:00,8,10,19,34,210,5,1,1,2,0,83,8,3,4,3,2,2,1,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,08:00-08:15,5,12,17,15,156,1,2,1,3,3,104,4,0,1,2,0,1,0,0,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,08:15-08:30,4,4,14,15,130,3,3,4,2,5,71,0,0,2,4,0,1,1,0,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,08:30-08:45,4,7,6,18,160,8,5,2,2,3,71,4,2,6,4,0,1,0,0,3,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,08:45-09:00,1,4,13,13,201,0,7,1,3,2,86,5,2,7,10,0,2,3,0,2,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,16:00-16:15,1,9,24,7,83,7,5,7,2,7,184,6,0,6,9,0,1,1,2,3,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,16:15-16:30,0,15,19,5,68,2,3,7,4,4,201,2,0,10,19,0,3,3,4,2,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,16:30-16:45,1,7,29,5,58,8,7,6,2,5,207,5,0,4,14,0,2,2,0,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,16:45-17:00,1,22,38,10,89,1,6,5,4,4,195,3,0,5,12,0,1,1,3,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,17:00-17:15,0,15,41,12,80,0,6,7,1,5,252,3,0,5,5,1,2,1,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,17:15-17:30,1,11,32,10,93,1,6,9,2,4,237,4,0,0,2,0,1,0,2,2,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,17:30-17:45,1,6,32,6,84,3,4,6,2,4,232,6,0,8,13,2,1,0,2,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 17th St / N 17th St,x,10/09/2014,17:45-18:00,0,13,42,7,81,2,11,3,0,6,195,7,0,3,8,0,2,3,3,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,07:00-07:15,5,3,10,18,100,9,49,18,14,4,99,7,9,5,1,1,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,07:15-07:30,8,5,15,30,143,13,54,22,14,5,101,9,15,6,5,5,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,07:30-07:45,14,10,18,35,156,14,60,53,8,3,107,14,9,2,1,3,2,0,1,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,07:45-08:00,8,22,19,43,177,14,47,48,14,8,132,9,10,1,2,2,1,1,0,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,08:00-08:15,5,14,19,16,130,4,35,24,11,8,134,5,27,0,1,3,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,08:15-08:30,2,7,6,17,155,9,47,7,6,3,110,3,5,4,2,3,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,08:30-08:45,4,5,6,12,159,6,43,13,11,2,108,5,7,3,2,1,2,1,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,08:45-09:00,5,7,1,9,191,6,31,12,10,1,119,6,27,5,4,5,1,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,16:00-16:15,4,20,16,21,130,36,28,10,4,8,193,2,5,1,3,4,0,0,2,1,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,16:15-16:30,11,15,26,25,131,25,35,13,4,16,196,5,9,3,3,7,0,0,0,0,
sanjose/TechRrpts_10a Transportation_BART Only TIA_feb20_2018.txt,E Santa Clara St / S 28th St,x,10/09/2014,16:30-16:45,7,9,20,19,105,37,31,8,4,8,189,3,9,4,0,1,0,0,1,1,
